sku,product_code,image_url,status,description
,KEPF001.5,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,KEPF002.2,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,KEPF033-500V,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,KEPF056,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,KEW1009,https://ce8dc832c.cloudimg.io/v7/_cdn_/0D/EE/60/00/0/454352_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=3bb3ae6a0ce3a52ff37a3c4210157a5af2bc7712,OK,
,KEYS3557-2,https://ce8dc832c.cloudimg.io/v7/_cdn_/9E/45/70/00/0/480489_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=98825ffade9142dcd47235fb3d61db2e5a9b803e,OK,
,KEYS941,https://ce8dc832c.cloudimg.io/v7/_cdn_/7C/13/70/00/0/471495_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=20921a345ee9ad9f3a6fb0f9ff2ce89ee8c0f06a,OK,
,KK40025C,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,KL-35-L-100,https://ce8dc832c.cloudimg.io/v7/_cdn_/9C/4C/A0/00/0/705737_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=d653b8eaf5d5cc281fbe9ca711d254cf0ee6a688,OK,
,KM-178BKTRC,https://ce8dc832c.cloudimg.io/v7/_cdn_/62/B2/A0/00/0/666406_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=ef82b98c40af68112bcd5be3fdbf27e8fb612294,OK,
,KM-2/BK,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,KM-30,https://ce8dc832c.cloudimg.io/v7/_cdn_/75/0F/40/00/0/323671_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=4c437d8bd50f036a65a96ab0687469115f86d7cf,OK,
,KM-57A/J,https://ce8dc832c.cloudimg.io/v7/_cdn_/26/D8/50/00/0/363874_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=5bec907c6681ab84046bf4deb0b5ae40ffb603bb,OK,
,KM-NOGA,https://ce8dc832c.cloudimg.io/v7/_cdn_/0E/E6/00/00/0/28384_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=84a79f91808e69bf58c039466308d3c0ce066112,OK,
,KM1/450,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,KM100/16,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,KM100/450,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,KM220/35,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,KM2200/10,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,KM2200/6.3,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,KMR231GLFS,https://ce8dc832c.cloudimg.io/v7/_cdn_/62/30/90/00/0/590630_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=abcd6b6d1f5f3f70706c0a535c6efba4199699f3,OK,
,KNP03WS-100R,https://ce8dc832c.cloudimg.io/v7/_cdn_/1F/FA/50/00/0/372721_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=e08b054eeb38a8e7940a7179b935b93e3c1923d0,OK,
,KNP05WS-100R,https://ce8dc832c.cloudimg.io/v7/_cdn_/CB/F6/00/00/0/28604_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=1466ba2c0bf52c708c692d466f69e2567c6c7ca2,OK,
,KNP05WS-1R,https://ce8dc832c.cloudimg.io/v7/_cdn_/CB/F6/00/00/0/28604_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=1466ba2c0bf52c708c692d466f69e2567c6c7ca2,OK,
,KNP05WS-1R2,https://ce8dc832c.cloudimg.io/v7/_cdn_/CB/F6/00/00/0/28604_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=1466ba2c0bf52c708c692d466f69e2567c6c7ca2,OK,
,KNP05WS-1R3,https://ce8dc832c.cloudimg.io/v7/_cdn_/CB/F6/00/00/0/28604_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=1466ba2c0bf52c708c692d466f69e2567c6c7ca2,OK,
,KNP05WS-1R5,https://ce8dc832c.cloudimg.io/v7/_cdn_/CB/F6/00/00/0/28604_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=1466ba2c0bf52c708c692d466f69e2567c6c7ca2,OK,
,KNP05WS-1R8,https://ce8dc832c.cloudimg.io/v7/_cdn_/CB/F6/00/00/0/28604_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=1466ba2c0bf52c708c692d466f69e2567c6c7ca2,OK,
,KNP05WS-220R,https://ce8dc832c.cloudimg.io/v7/_cdn_/CB/F6/00/00/0/28604_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=1466ba2c0bf52c708c692d466f69e2567c6c7ca2,OK,
,KNP05WS-22R,https://ce8dc832c.cloudimg.io/v7/_cdn_/CB/F6/00/00/0/28604_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=1466ba2c0bf52c708c692d466f69e2567c6c7ca2,OK,
,KNP08WS-270R,https://ce8dc832c.cloudimg.io/v7/_cdn_/0F/FA/50/00/0/372720_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=6c2126ab279f352fa896a5fab4c30b476e90431a,OK,
,KNP08WS-2R4,https://ce8dc832c.cloudimg.io/v7/_cdn_/0F/FA/50/00/0/372720_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=6c2126ab279f352fa896a5fab4c30b476e90431a,OK,
,KNPA1W-510R,https://ce8dc832c.cloudimg.io/v7/_cdn_/48/63/20/00/0/145028_1.jpg?width=640&height=480&ci_sign=21187a82a80d0913cc1786f6ea26cd928e8f452e,OK,
,KP-3216P3C,https://ce8dc832c.cloudimg.io/v7/_cdn_/E1/07/00/00/0/28702_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=2893845799b24edcc852e930f91cac8bc18147a7,OK,
,KPL-3015SURCK,https://ce8dc832c.cloudimg.io/v7/_cdn_/5B/E2/90/00/0/601781_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=55ae8208db55dcc4f7a3162d18d56f07609370f1,OK,
,KR-5R5V334-R,https://ce8dc832c.cloudimg.io/v7/_cdn_/D1/17/B0/00/0/749853_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=5b7d89498e10214929a51b0995c979ad3349923b,OK,
,KS-32,https://ce8dc832c.cloudimg.io/v7/_cdn_/D3/3E/50/00/0/385853_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=f775e17b81f336dd2e1e28df41826a3359bacf4a,OK,
,KS-38,https://ce8dc832c.cloudimg.io/v7/_cdn_/BD/72/50/00/0/337883_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=af4981ec53699df27dbc70037a1ac9b557528c8a,OK,
,KSA992FBTA,https://ce8dc832c.cloudimg.io/v7/_cdn_/13/F6/01/00/0/1077041_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=1007894f25b6c1ed7ea3652c5921e41dbc8858b6,OK,
,KSC1008YBU,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,KSC1845FTA,https://ce8dc832c.cloudimg.io/v7/_cdn_/96/2A/01/00/0/1090153_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=cde2b38d6c44c39b43c6488da0c95dfbb93448fb,OK,
,KSC241GLFS,https://ce8dc832c.cloudimg.io/v7/_cdn_/0B/78/70/00/0/493488_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=ea843b853e92f5a23b852ea56270b1445fe69524,OK,
,KSS213C,https://ce8dc832c.cloudimg.io/v7/_cdn_/0A/07/00/00/0/28832_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=aab18f1aa0ace346acfc548fb4ddb6722a8dda6e,OK,
,KTIR0911S,https://ce8dc832c.cloudimg.io/v7/_cdn_/61/95/70/00/0/481558_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=fe5001d2b2689169e09cec273ab34744fb01387b,OK,
,KUN30RT,https://ce8dc832c.cloudimg.io/v7/_cdn_/FC/C8/50/00/0/363727_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=70f0654a00b1d66b9792522765488fec1f04ab99,OK,
,KUN30SW,https://ce8dc832c.cloudimg.io/v7/_cdn_/1B/84/50/00/0/346289_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=81bfc6be94573965518bc5f4ba9f0dbfef051ccf,OK,
,KVT-001M5,https://ce8dc832c.cloudimg.io/v7/_cdn_/DD/1D/90/00/0/643549_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=38b0f64074060fcba0f49013fcd9b32f1eaedb03,OK,
,KW4-361ASA,https://ce8dc832c.cloudimg.io/v7/_cdn_/3E/72/50/00/0/337891_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=615ca425b1f9689655ec419413fb8bc04b64fb98,OK,
,L-115WSURKCGKC,https://ce8dc832c.cloudimg.io/v7/_cdn_/AC/C0/00/00/0/3274_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=c9ef775e1540080877a334ebc923efd1ed6e6c3b,OK,
,L-483YDT,https://ce8dc832c.cloudimg.io/v7/_cdn_/06/B3/20/00/0/146272_1.jpg?width=640&height=480&ci_sign=8fd22cfc23a64020a2df7f84b9d6790b35fdc378,OK,
,L-503YDT,https://ce8dc832c.cloudimg.io/v7/_cdn_/36/B3/20/00/0/146275_1.jpg?width=640&height=480&ci_sign=2790227a7f696ae4fc2fa9b1aaa5110e2917a3b7,OK,
,L-57EGW,https://ce8dc832c.cloudimg.io/v7/_cdn_/3A/B3/20/00/0/146339_1.jpg?width=640&height=480&ci_sign=a0c245be2868f687134151e486cdf8a517146ff7,OK,
,L-7113IT,https://ce8dc832c.cloudimg.io/v7/_cdn_/7E/B0/90/00/0/592871_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=c1aa2aeade1ec726bd944c53567d7c0c46872d24,OK,
,L-932P3BT,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,L-934SRC/C,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,L16-28/24,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,L6203,https://ce8dc832c.cloudimg.io/v7/_cdn_/1F/17/00/00/0/29169_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=7ec6aaf4f4d12fb8265ecd515925141cd495e036,OK,
,L6561D,https://ce8dc832c.cloudimg.io/v7/_cdn_/A9/A5/40/00/0/285338_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=f0bee21ffea27f905e10bd7bef271cd4e2b785fe,OK,
,L702B,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,L7805CDT-TR,https://ce8dc832c.cloudimg.io/v7/_cdn_/EB/7E/00/00/0/59326_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=dfcf574262bb75eac0f44b07d923e45d982f656b,OK,
,L7805CV,https://ce8dc832c.cloudimg.io/v7/_cdn_/5D/D0/90/00/0/593365_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=32c0b49b36a510891beaad3401e2b2b50bdee888,OK,
,L7812CV,https://ce8dc832c.cloudimg.io/v7/_cdn_/0E/D0/90/00/0/593376_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=3d3977c881e1377780e3ea2e5d2e71c09cf86b14,OK,
,L7815CV,https://ce8dc832c.cloudimg.io/v7/_cdn_/4E/D0/90/00/0/593380_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=a6c13e416cc76fb9be46cc7468aa8cf65627eaf1,OK,
,L7818CV,https://ce8dc832c.cloudimg.io/v7/_cdn_/DE/81/A0/00/0/661741_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=a0e3bd85dfaf33f111d0b4291209b8400dce7c39,OK,
,L7824CD2T,https://ce8dc832c.cloudimg.io/v7/_cdn_/5A/7E/00/00/0/59301_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=c99dc3dbc3e6eb906d24139a932a6965e4c37aad,OK,
,L7824CV,https://ce8dc832c.cloudimg.io/v7/_cdn_/6E/D0/90/00/0/593382_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=0e778a2d6a0e64cfaaca49127099b64ca6c29675,OK,
,L78L05ABZ,https://ce8dc832c.cloudimg.io/v7/_cdn_/D5/B5/40/00/0/285533_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=04506b75cafe72654ab0ee9a23862979795303b5,OK,
,L78L09ABZ,https://ce8dc832c.cloudimg.io/v7/_cdn_/D5/B5/40/00/0/285533_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=04506b75cafe72654ab0ee9a23862979795303b5,OK,
,L78L12ABZ,https://ce8dc832c.cloudimg.io/v7/_cdn_/D5/B5/40/00/0/285533_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=04506b75cafe72654ab0ee9a23862979795303b5,OK,
,L78M09CDT,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,L78S12CV,https://ce8dc832c.cloudimg.io/v7/_cdn_/CE/D0/90/00/0/593388_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=51739c1489d06b4bbfc29a6c865dbe42f69166b1,OK,
,L7915CV,https://ce8dc832c.cloudimg.io/v7/_cdn_/6F/D0/90/00/0/593398_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=fa25d521319cc9f7824ae68e476fbffe7b1a481a,OK,
,L79L12ACZ,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,LA006-006A83DY,https://ce8dc832c.cloudimg.io/v7/_cdn_/A4/D5/40/00/0/286026_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=82005b6dba198d0bf55f0dcd6d43749cbf6cddac,OK,
,LA4628,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,LAMP-BA7S/24V,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,LAMP-C2506,https://ce8dc832c.cloudimg.io/v7/_cdn_/26/97/70/00/0/489826_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=a2b3c9a0012d3fdf3151d29bd4e8d5e0b8890a72,OK,
,LAMP-E10/24/50,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,LAMP-EK/24/100,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,LAMP-EK/24/50,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,LAMP-ML1819,https://ce8dc832c.cloudimg.io/v7/_cdn_/01/33/A0/00/0/668432_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=cd49b5f9922080064609c431b34d2e3b2d17666a,OK,
,LBC3225T100KR,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,LC60-0.70/0.25,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,LCQT-TSSOP16,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,LCW-JDSI.PC-BIN010,https://ce8dc832c.cloudimg.io/v7/_cdn_/E4/E1/10/00/0/73294_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=8dada8bd85b3d8a0fa13fb2472ce93913f86ff36,OK,
,LDE100NF-100,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,LDN-12F,https://ce8dc832c.cloudimg.io/v7/_cdn_/65/15/60/00/0/414038_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=6a1ddad23220d0b8cae7e2b924f6ead3943e70cf,OK,
,LED-E27/WWH,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,LED-E27/YL,,"Eroare: Message: 
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:199:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:552:5
dom.find/</<@chrome://remote/content/shared/DOM.sys.mjs:136:16
",
,LEG-12F,https://ce8dc832c.cloudimg.io/v7/_cdn_/40/82/50/00/0/337924_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=69ecfbf50b16e237afa31fa4975ce61980a0f6d1,OK,
,LEG-24,https://ce8dc832c.cloudimg.io/v7/_cdn_/D0/C8/50/00/0/363533_1.jpg?width=640&height=480&wat=1&wat_url=_tme-wrk_%2Ftme_new.png&wat_scale=100p&ci_sign=72d6a2f48d7d1dd84f2bc1e363f4fba656b46569,OK,
